id,year,month,day,country,state,city,latitude,longitude,summary,target,weapon,fatalities,injuries
197008070002,1970,8,7,United States,Maryland,Dundalk,39.26931,-76.503519,"8/7/1970: Unknown perpetrators threw a Molotov cocktail through the door window of a Selective Service Office in Dundalk, Maryland, United States.  There were no casualties but the damages to the building and draft records amounted to about $600.",Government (General),Incendiary,0,0
197008070003,1970,8,7,United States,California,San Rafael,37.97457,-122.532474,,Government (General),Firearms,4,2
197008100001,1970,8,10,United States,Oregon,Portland,45.511795,-122.675629,"8/10/1970: Four members of the White Panthers Party threw three firebombs through the windows of Oregon's Selective Service Headquarters in Portland, United States.  There were no casualties but the resulting fire caused around $1,000 of damage to furniture within two offices.",Government (General),Incendiary,0,0
197008150001,1970,8,15,United States,Mississippi,West Point,33.60651,-88.650419,"8/15/1970: John Thomas was shot to death in his car in West Point, Mississippi, United States.  Thomas was a civil rights activist who previously led the campaign of a Black mayoral candidate.  The shooter, Seth Stanley, a White male, was found not guilty by means of self defense by an all-White jury.",Private Citizens & Property,Firearms,1,0
197008170001,1970,8,17,United States,Nebraska,Omaha,41.260675,-95.940469,,Private Citizens & Property,Explosives/Bombs/Dynamite,1,7
197008170002,1970,8,17,United States,Minnesota,Minneapolis,44.945006,-93.27281500000001,"8/17/1970: Unknown perpetrators placed twenty sticks of dynamite in an a federal office building housing the Armed Forces Examination Center in Minneapolis, Minnesota, United States.  The resulting explosion knocked a night watchman unconscious and caused an estimated $500,000 in damage to the building.  Windows were shattered at buildings within a one block radius of the explosion.",Military,Explosives/Bombs/Dynamite,0,1
197008180001,1970,8,18,United States,New York,New York City,40.678178,-73.944158,"8/18/1970: Members of the Jewish Defense League failed in their attempts to firebomb a Black Community Center in Brooklyn, New York, United States.  This incident occurred a month after the Crown Heights Jewish Community Council in Brooklyn was firebombed by suspected African American militants.",NGO,Incendiary,0,0
197008200001,1970,8,20,United States,District of Columbia,Washington,38.890370000000004,-77.031959,,Government (Diplomatic),Explosives/Bombs/Dynamite,0,0
197008200002,1970,8,20,United States,Maryland,Reisterstown,39.464791,-76.829198,"8/20/1970: Stuart W. Baker Jr. and John Jefferson Rimes firebombed a Selective Service Office located in a Masonic Temple in Reisterstown, Maryland, United States.  There were no casualties but seven thousand draft records were destroyed or damaged and $300 worth of office equipment was also destroyed.",Government (General),Incendiary,0,0
197008200003,1970,8,20,United States,California,Berkeley,37.869885,-122.27053899999999,"8/20/1970: Police Officer Ronald T. Tsukamoto was shot and killed by an unknown perpetrator in Berkeley, California, United States.  While writing a ticket for a motorcyclist, a man walked up to Officer Tsukamoto and shot him  twice with a revolver.  The perpetrator immediately jumped in a car driven by an African American male and sped away.",Police,Firearms,1,0
197008210002,1970,8,21,United States,Oregon,Eugene,44.04483,-123.07260600000001,"8/21/1970: Unknown perpetrators placed a timed firebomb in the hallway of Emerald Hall at the University Oregon in Eugene, United States.  After the firebomb ignited, the sprinkler system of the building immediately put out the blaze.  However, the building sustained around $2,750 in damages caused mainly by the water from the sprinkler system.",Educational Institution,Incendiary,0,0
197008220001,1970,8,22,United States,Minnesota,St. Paul,44.943829,-93.093326,"8/22/1970: Gary Hogan, a suspected member of the Black Panthers Party, placed two time bombs in Dayton's Department Store in St. Paul, Minnesota, United States.  The first bomb detonated severely injuring one woman and causing damages to the restroom.  The second bomb, ten times more powerful that the first, was discovered and disarmed outside of the restroom by police.  It is believed that the second bomb was intended to kill police officers responding to the scene of the first bomb.",Police,Explosives/Bombs/Dynamite,0,1
197008220002,1970,8,22,United States,Maryland,Baltimore,39.301536999999996,-76.66081899999999,"8/22/1970: Unknown perpetrators firebombed a National Guard truck stationed at an armory in Baltimore, Maryland, United States.  There were no casualties and it is unknown if there were any damages.",Military,Incendiary,0,0
197008240001,1970,8,24,United States,Wisconsin,Madison,43.07295,-89.38669399999999,,Military,Explosives/Bombs/Dynamite,1,4
197008250002,1970,8,25,United States,Massachusetts,Burlington,42.505832,-71.19376,"8/25/1970: Unknown revolutionary leftists tossed a Molotov cocktail into the Police Headquarters in Burlington, Massachusetts, United States.  The only Police Officer on duty, Ronald I. Glejzer, escaped without injury however the building was destroyed.",Police,Incendiary,0,0
197008270002,1970,8,27,United States,Massachusetts,Cambridge,42.377003,-71.11666,"8/27/1970: Unknown perpetrators placed an incendiary device connected to a detonator on the window ledge of a kitchen within the John F. Kennedy School of Government at Harvard University in Cambridge, Massachusetts, United States.  The device was discovered and subsequently disarmed.",Educational Institution,Incendiary,0,0
197008280001,1970,8,28,United States,North Carolina,Rocky Mount,35.948199,-77.79520699999999,"8/28/1970: Two explosive charges were set off at the G. W. Bullick School in Rocky Mount, North Carolina, United States.  The school was scheduled to be integrated.  There were no casualties in the attack and the school sustained minor damage.",Educational Institution,Explosives/Bombs/Dynamite,0,0
197008280002,1970,8,28,United States,California,Walnut Creek,37.90118,-122.061628,"8/28/1970: Unknown perpetrators firebombed the National Guard Armory in Walnut Creek, California, United States.  There were no casualties and it is unknown if the armory was damaged.",Military,Incendiary,0,0
197008290001,1970,8,29,United States,District of Columbia,Washington,38.890370000000004,-77.031959,,Government (Diplomatic),Explosives/Bombs/Dynamite,0,0
197008290002,1970,8,29,United States,California,Berkeley,37.869885,-122.27053899999999,,Business,Incendiary,0,0
197008290003,1970,8,29,United States,California,Walnut Creek,37.90118,-122.061628,"8/28/1970: Unknown perpetrators firebombed a municipal court building in Walnut Creek, California, United States.  There were no casualties and it is unknown if the building was damaged.",Government (General),Incendiary,0,0
197008290004,1970,8,29,United States,California,Santa Fe Springs,33.946154,-118.082952,"8/29/1970:  Unknown perpetrators placed a bomb in front of the California Highway Patrol office in Santa Fe Springs, California, United States.  The bomb was discovered and subsequently disarmed.",Government (General),Explosives/Bombs/Dynamite,0,0
197008300001,1970,8,30,United States,District of Columbia,Washington,38.890370000000004,-77.031959,,Government (Diplomatic),Explosives/Bombs/Dynamite,0,0
197008300002,1970,8,30,United States,Georgia,Athens,33.948005,-83.37732199999999,"8/30/1970: Unknown perpetrators threw a Molotov cocktail through the window of the R.O.T.C. building at the University of Georgia in Athens, United States.  The resulting fire was put out almost immediately by the sprinkler system, however, one classroom sustained minor water damage.",Educational Institution,Incendiary,0,0
197009010002,1970,9,1,United States,Pennsylvania,Philadelphia,39.95227,-75.162369,,Business,Firearms,0,0
197009020002,1970,9,2,United States,California,San Francisco,37.777125,-122.41964399999999,"9/2/1970: Unknown perpetrators, stationed in a car, threw a bomb into an unoccupied police vehicle that was located in a predominantly African American neighborhood in San Francisco, California, United States.  There were no casualties but the car was extensively damaged.",Police,Explosives/Bombs/Dynamite,0,0
197009020003,1970,9,2,United States,California,Milpitas,37.432805,-121.897259,"9/2/1970: In a series of two incidents that were possibly part of a multiple attack, unknown perpetrators detonated a bomb at the Ford Motor Company's plant in Milpitas, California, United States.  There were no casualties but windows in the front lobby were shattered.",Business,Explosives/Bombs/Dynamite,0,0
197009030001,1970,9,3,United States,California,Fremont,37.548148,-121.98856599999999,"9/3/1970: In a series of two incidents that were possibly part of a multiple attack, unknown perpetrator detonated a bomb at the General Motors Company's plant in Fremont, California, United States.  There were no casualties but a total of twenty-seven windows were shattered.",Business,Explosives/Bombs/Dynamite,0,0
197009030002,1970,9,3,United States,Tennessee,Memphis,35.14968,-90.048929,"9/3/1970: Unknown perpetrators placed three large homemade bombs near the statue of Edward Hull Crump at Overton Park in Memphis, Tennessee, United States.  The bombs were discovered and subsequently removed by the police.",Private Citizens & Property,Explosives/Bombs/Dynamite,0,0
197009040001,1970,9,4,United States,Minnesota,St. Paul,44.943829,-93.093326,,Business,Explosives/Bombs/Dynamite,0,0
197009040004,1970,9,4,United States,Wisconsin,Milwaukee,43.06015,-87.888132,"9/4/1970: Suspected revolutionary leftists attempted to bomb the Lakeside Laboratories in Milwaukee, Wisconsin, United States.  The main charge of the bomb failed to detonate.  This incident was believed to be linked to the many bombings in the Milwaukee area during this time period.",Business,Explosives/Bombs/Dynamite,0,0
197009040005,1970,9,4,United States,California,Santa Ana,33.745573,-117.867834,"9/4/1970: Unknown perpetrators threw a bomb at the Orange County Courthouse in Santa Ana, California, United States.  The device failed to explode.",Government (General),Explosives/Bombs/Dynamite,0,0
197009050001,1970,9,5,United States,Iowa,DeWitt,41.82277,-90.538969,"9/5/1970: Don Clayton McMain threw a hand grenade simulator into the DeWitt Police Station in DeWitt, Iowa, United States.  Two police officers were injured and the building sustained minor damages.",Police,Explosives/Bombs/Dynamite,0,2
197009050002,1970,9,5,United States,California,Los Angeles,34.053490000000004,-118.245319,"9/5/1970: Unknown perpetrators bombed a restroom adjacent to District Attorney's Evelle J. Younger office at the Hall of Justice in Los Angeles, California, United States.  The Hall of Justice was the site where Charles Manson and three others were on trail for murdering Sharon Tate, Leno LaBianca, and Rosemary LaBianca.  There were no casualties, however the building sustained an estimate $10,000 in damages.",Government (General),Explosives/Bombs/Dynamite,0,0
197009060006,1970,9,6,United States,Massachusetts,Fitchburg,42.581759999999996,-71.792259,"9/6/1970: Ernest J. King failed in his attempts to bomb a garage of the Fitchburg Police Station in Fitchburg, Massachusetts, United States.  He was arrested a week later.",Police,Explosives/Bombs/Dynamite,0,0
197009090003,1970,9,9,United States,Wisconsin,Madison,43.07295,-89.38669399999999,"9/9/1970: Unknown perpetrators failed in their attempts to firebomb the offices of the Kaleidoscope in Madison, Wisconsin, United States.  The Kaleidoscope was an underground newspaper that sympathized with the New Years Gang.",Journalists & Media,Incendiary,0,0
197009100002,1970,9,10,United States,Florida,Gainesville,29.647665000000003,-82.348458,"9/10/1970: Unknown perpetrators firebombed the R.O.T.C. building at the University of Florida in Gainesville, Florida, United States.  There were no casualties but the resulting fire caused $2,000 in damages.",Educational Institution,Incendiary,0,0
197009180002,1970,9,18,United States,Ohio,Toledo,41.65381,-83.536259,"9/18/1970: Police Officer William Albert Miscannon was sitting in his police car in Toledo, Ohio, United States, near the headquarters of the Black Panther Party, when an unknown perpetrator walked up to his car and shot the officer three times.  Officer Miscannon was killed and his partner Officer Walter Shaw, who was also sitting in the car, was treated for shock.",Police,Firearms,1,1
197009200001,1970,9,20,United States,Massachusetts,Newburyport,42.811978,-70.872638,,Military,Explosives/Bombs/Dynamite,0,0
197009230001,1970,9,23,United States,Massachusetts,Brighton,42.350097,-71.156442,,Police,Firearms,1,0
197009240001,1970,9,24,United States,New York,New York City,40.712784,-74.005941,,Government (General),Explosives/Bombs/Dynamite,0,0
197009250001,1970,9,25,United States,New York,New York City,40.712784,-74.005941,,Military,Explosives/Bombs/Dynamite,0,0
197009260002,1970,9,26,United States,New York,New York City,40.712784,-74.005941,,Government (Diplomatic),Explosives/Bombs/Dynamite,0,0
197009270001,1970,9,27,United States,New York,New York City,40.712784,-74.005941,,Airports & Aircraft,Explosives/Bombs/Dynamite,0,0
197010010001,1970,10,1,United States,Maryland,Baltimore,39.290555,-76.609604,"10/1/1970: Unknown perpetrators firebombed the campaign headquarters of Parren Mitchell in Baltimore, Maryland, United States.  Mitchell was running in a contentious campaign, attempting to become the first African American Congressman from the state of Maryland.  The were no casualties and the resulting fire caused only minor damages.",Private Citizens & Property,Incendiary,0,0
197010020003,1970,10,2,United States,Oregon,Eugene,44.04483,-123.07260600000001,"10/2/1970: Unknown perpetrators bombed Prince Lucien Campbell Hall at the University of Oregon in Eugene, United States.  There were no casualties but the building sustained $50,000 in damages.",Educational Institution,Explosives/Bombs/Dynamite,0,0
197010020004,1970,10,2,United States,Maryland,Glen Burnie,39.162608,-76.624689,"10/2/1970: Four teenagers, who were members of a Neo-Nazi group, threw four Molotov cocktails and dropped metal grates down a seventy-five foot shaft at a Sewage Pumping Station in Anne Arundel, Maryland, United States.  There were no casualties, but the station sustained $2,000 in damages.  The perpetrators attempted to provoke a racial conflict hoping that the incident would be blamed on African Americans.",Food or Water Supply,Incendiary,0,0
197010050002,1970,10,5,United States,Illinois,Chicago,41.88415,-87.632409,,Private Citizens & Property,Explosives/Bombs/Dynamite,0,0
197010050003,1970,10,5,United States,West Virginia,Bluefield,37.264891,-81.240268,"10/5/1970: Unknown perpetrators bombed the student union at Bluefield State College in Bluefield, West Virginia, United States.  There were no casualties but the building sustained $15,000 in damages.",Educational Institution,Explosives/Bombs/Dynamite,0,0
197010060002,1970,10,6,United States,New York,New York City,40.712784,-74.005941,,Terrorists/Non-State Militia,Explosives/Bombs/Dynamite,0,0
197010080001,1970,10,8,United States,Washington,Seattle,47.603559999999995,-122.329439,,Military,Explosives/Bombs/Dynamite,0,0
197010080002,1970,10,8,United States,California,Santa Barbara,34.419255,-119.69886899999999,,Military,Explosives/Bombs/Dynamite,0,0
197010080003,1970,10,8,United States,California,San Rafael,37.97457,-122.532474,,Government (General),Explosives/Bombs/Dynamite,0,0
197010080004,1970,10,8,United States,California,Berkeley,37.869885,-122.27053899999999,,Educational Institution,Explosives/Bombs/Dynamite,0,0
197010090001,1970,10,9,United States,Texas,Houston,29.76045,-95.369784,"10/9/1970: A splinter group of Ku Klux Klan claimed credit for blowing up a transmitter of radio station KPFT in Houston, Texas, United States.  KPFT radio gave a platform for people with Communist views.  There were no casualties but the station was knocked of the air.",Telecommunication,Explosives/Bombs/Dynamite,0,0
197010100003,1970,10,10,United States,New York,New York City,40.728224,-73.794852,"10/10/1970:  The Weathermen bombed a courthouse in the Long Island City section of Queens, New York, United States.  There were no casualties but the building sustained $50,000 in damages.",Government (General),Explosives/Bombs/Dynamite,0,0
197010140001,1970,10,14,United States,Massachusetts,Cambridge,42.36679,-71.10601899999999,,Educational Institution,Explosives/Bombs/Dynamite,0,0
197010150001,1970,10,15,United States,Massachusetts,Cambridge,42.36679,-71.10601899999999,,Educational Institution,Explosives/Bombs/Dynamite,0,0
197010150006,1970,10,15,United States,Missouri,Kansas City,39.102959999999996,-94.583062,"10/15/1970: Unknown perpetrators bombed a Police Storefront Center in Kansas City, Missouri, United States.  The Storefront Center was an experimental program focusing on improving relations between police and the African American community of Kansas City.  The building was damaged and Officers Kenneth Fleming and Charles Robinson were injured.",Police,Explosives/Bombs/Dynamite,0,2
197010180001,1970,10,18,United States,California,Irvine,33.683734,-117.79460900000001,,Educational Institution,Explosives/Bombs/Dynamite,0,0
197010190001,1970,10,19,United States,California,Irvine,33.683734,-117.79460900000001,,Educational Institution,Explosives/Bombs/Dynamite,0,0
197010200002,1970,10,20,United States,Illinois,Cairo,37.005105,-89.17626899999999,"10/20/1970: Black militants set fire to the Veterans of Foreign Wars Building in Cairo, Illinois, United States.  Firefighters were shot at by sniper fire coming from the nearby Pyramid Courts Housing Project and could not begin to put out the fire until the police secured the premises.  There were no casualties but the building was destroyed at a cost of an estimated $60,000.",Government (General),Incendiary,0,0
197010210003,1970,10,21,United States,Illinois,Cairo,37.005105,-89.17626899999999,"10/21/1970: Snipers positioned in and around the Pyramid Court Housing Project, armed with automatic weapons, fired on police headquarters in Cairo, Illinois, United States.  Police fired back in an exchanged that last three hours.  There were no casualties but the police station was hit by hundreds of bullets.",Police,Firearms,0,0
197010220001,1970,10,22,United States,California,San Francisco,37.777125,-122.41964399999999,,Religious Figures/Institutions,Explosives/Bombs/Dynamite,0,0
197010240001,1970,10,24,United States,Michigan,Detroit,42.331685,-83.047924,,Police,Firearms,1,0
197010240003,1970,10,24,United States,Illinois,Cairo,37.005105,-89.17626899999999,"10/24/1970: Black militants ignited a fire in a White owned grocery store across the street from the Pyramid Courts Housing Project in Cairo, Illinois, United States.  Due to sniper fire, firefighters were unable to get close to the building.  There were no casualties but the store burnt down.",Business,Incendiary,0,0
197010240004,1970,10,24,United States,Illinois,Cairo,37.005105,-89.17626899999999,"10/24/1970: Fifteen to eighteen Black militants, dressed in military fatigues and armed with rifles, opened fire on police headquarters in Cairo, Illinois, United States, three separate times during a six hour period.  Police were able to repel each of the three attacks.  One Black militant was injured and one bystander was hit by a stray bullet.  Buildings in the surrounding area were also damaged by bullets.  In response to this attack, the mayor claimed that there was an ""open armed insurrection"" taking place in Cairo.",Police,Firearms,0,2
197010250001,1970,10,25,United States,District of Columbia,Washington,38.890370000000004,-77.031959,"10/25/1970: Unknown perpetrators sent a mail bomb that exploded at the main post office in Washington D.C., United States.  The bomb caused no damage to the building, but one person was injured.  Minutes after the explosion, an anonymous phone caller told the post office, apparently unaware that the bomb already detonated, to evacuate the building because there was a bomb.  Authorities were unable to determine who the mailbomb was intended for.",Government (General),Explosives/Bombs/Dynamite,0,1
197010260001,1970,10,26,United States,California,Irvine,33.683734,-117.79460900000001,,Business,Incendiary,0,0
197010280001,1970,10,28,United States,Florida,Stuart,27.199990000000003,-80.255359,"10/28/1970: Unknown perpetrators threw five firebombs at the Martin County Courthouse in Stuart, Florida, United States.  Two of the bombs landed inside the building and three of the bombs landed outside the building.  There were no casualties and the building sustained less than $500 in damages.",Government (General),Incendiary,0,0
197010280002,1970,10,28,United States,Wisconsin,Whitefish Bay,43.111261,-87.89863199999999,"10/28/1970: Suspected revolutionary leftists bombed a police car parked at the Whitefish Bay Police Station in Whitefish Bay, Wisconsin, United States.  The blast was coordinated to go off during the middle of a shift change, however there were no casualties.  Two police cars were damaged in the attack.  This incident was believed to be linked to the many bombings in the Milwaukee, Wisconsin area during this time period.",Police,Explosives/Bombs/Dynamite,0,0
197010290001,1970,10,29,United States,California,El Toro,33.62905,-117.691249,"10/29/1970: Two unknown perpetrators threw two Molotov cocktails into the El Toro Marine Corps Air Station in El Toro, California, United States.  The firebombs landed in the motor pool area but caused no damage.",Military,Incendiary,0,0
197010300001,1970,10,30,United States,New York,New York City,40.728224,-73.794852,"10/30/1970: In a series of three related incidents, unknown perpetrators bombed the United States Naval Militia Armory in Queens, New York, United States.  Minutes before the blast, an anonymous caller stated that a bomb was set to go off in the armory in five minutes.  There were no casualties but the building and surrounding area sustained around $7,500 in damages.",Military,Explosives/Bombs/Dynamite,0,0
197010300002,1970,10,30,United States,New York,New York City,40.844782,-73.864827,"10/30/1970: In a series of three related incidents, unknown perpetrators bombed the Police Motorcycle Headquarters in the Bronx, New York, United States.  There were no casualties but two holes were blown into the ceiling of the facility and a window was shattered.",Police,Explosives/Bombs/Dynamite,0,0
197010300003,1970,10,30,United States,New York,New York City,40.728224,-73.794852,"10/30/1970: In a series of three related incidents, unknown perpetrators bombed the Army Reserve Center in Queens, New York, United States.  There were no casualties but a hole was torn into the building.",Military,Explosives/Bombs/Dynamite,0,0
197010300004,1970,10,30,United States,New York,New York City,40.844782,-73.864827,"10/30/1970: On a day of multiple bombings in New York City, postman Anthony Muranelli discovered two apparent homemade bombs in a bag lying against a tree stump in the Bronx, New York, United States.  He turned the bombs over to the police and they were subsequently disarmed.",Unknown,Explosives/Bombs/Dynamite,0,0
197011010002,1970,11,1,United States,California,Fresno,36.740685,-119.785734,,Journalists & Media,Explosives/Bombs/Dynamite,0,0
197011010003,1970,11,1,United States,California,Fresno,36.740685,-119.785734,,Military,Explosives/Bombs/Dynamite,0,0
197011010004,1970,11,1,United States,Pennsylvania,New Castle,41.001845,-80.34724,"11/1/1970: African American Ronald Mitchell was killed in a drive-by shooting by suspected White Racists in New Castle, Pennsylvania, United States.  His death sparked violent race riots throughout the city.",Private Citizens & Property,Firearms,1,0
197011010005,1970,11,1,United States,Michigan,Ann Arbor,42.278044,-83.738224,"11/1/1970: Unknown perpetrators firebombed a Navy R.O.T.C. vehicle at the University of Michigan in Ann Arbor, Michigan, United States.  There were no casualties and it is unknown if the vehicle was damaged.",Military,Incendiary,0,0
197011070002,1970,11,7,United States,Illinois,Cairo,37.005105,-89.17626899999999,"11/7/1970: Unknown perpetrators set fire to the Cairo Lumber Company in Cairo, Illinois, United States.  There were no casualties but the fire caused an estimated $100,000 in damages.  The lumber yard was owned by Robert Cunningham, the former leader of a White vigilante group.",Business,Incendiary,0,0
197011070003,1970,11,7,United States,Minnesota,Minneapolis,44.97399,-93.227728,"11/7/1970: Unknown perpetrators ignited a fire in the Air Force Library located within the University of Minnesota Armory in Minneapolis, Minnesota, United States.  There were no casualties and the damages amounted to only $500.",Military,Incendiary,0,0
197011080001,1970,11,8,United States,Illinois,Cairo,37.005105,-89.17626899999999,"11/8/1970: Shortly after a lumber yard owned by Robert Cunningham, a former leader of a White vigilante group in Cairo, Illinois, United States, was set on fire, Wiley Anderson, an African American, was shot four times as he was walking in the Pyramid Court Housing Projects in Cairo.  Leaders of Cairo's African American community believed that Anderson was shot by White snipers firing indiscriminately into the predominantly Black housing projects.  Anderson died from his wounds two weeks later.",Private Citizens & Property,Firearms,1,0
197011120002,1970,11,12,United States,Illinois,Chicago,41.88415,-87.632409,"11/12/1970: An unknown perpetrator, described as long-haired and bearded, threw three firebombs at the West Side Selective Service office in Chicago, Illinois, United States.  There were no casualties but one of the firebombs smashed through the window causing minor damage to the building.",Government (General),Incendiary,0,0
197011140001,1970,11,14,United States,Puerto Rico,San Juan,18.46617,-66.106654,,Business,Explosives/Bombs/Dynamite,0,0
197011140002,1970,11,14,United States,Puerto Rico,San Juan,18.46617,-66.106654,,Business,Explosives/Bombs/Dynamite,0,0
197011140003,1970,11,14,United States,Puerto Rico,San Juan,18.46617,-66.106654,,Business,Explosives/Bombs/Dynamite,0,0
197011140004,1970,11,14,United States,Puerto Rico,San Juan,18.46617,-66.106654,,Business,Explosives/Bombs/Dynamite,0,0
197011150002,1970,11,15,United States,Florida,St. Petersburg,27.771185,-82.639319,"11/15/1970: Police Officers John B. Horton and George A. Gatchel were beat up by African Americans in St. Petersburg, Florida, United States.  A car driving erratically was used to lure a police patrol car to a parking lot.  When Officers Horton and Gatchel got out of their car, two vehicles filled with ten to fifteen people sped into the lot.  Armed with rocks, bottles, plywood, and sticks the men got out of the car and injured both police officers.  The St. Petersburg Chief of Police  believed that the perpetrators were inspired by the many assaults on policemen by ""revolutionary extremists"" throughout the United States.",Police,Melee,0,2
197011180001,1970,11,18,United States,Florida,St. Petersburg,27.807403000000004,-82.689767,"11/18/1970: Self-proclaimed White Revolutionaries threw a firebomb at Officer Bill Detterline's parked police vehicle at his house in St. Petersburg, Florida, United States.  There were no casualties but the police cruiser was destroyed.  The perpetrators left a note saying that they were showing support for their ""Black brothers"" in their struggles against the police and that ""a revolution has started in the sunshine city."" Three days earlier, a group of African Americans attacked two St. Petersburg police officers.",Police,Incendiary,0,0
197011210003,1970,11,21,United States,Oregon,Portland,45.511795,-122.675629,"11/21/1970: Unknown perpetrators bombed a replica of the Liberty Bell that was located behind City Hall in Portland, Oregon, United States.  The blast destroyed the bell, damaged the front doors of City Hall, and shattered windows of buildings in the surrounding area.  A janitor was also injured by flying debris.",Government (General),Explosives/Bombs/Dynamite,0,1
197011210004,1970,11,21,United States,Tennessee,Chattanooga,35.046440000000004,-85.309464,"11/21/1970: Unknown perpetrators threw a bomb into the house of L. D. Turner, the chief of security of a TNT manufacturer roiled in a labor dispute.  There were no casualties but Turner's house in Chattanooga, Tennessee, United States sustained extensive damage.",Private Citizens & Property,Explosives/Bombs/Dynamite,0,0
197011220002,1970,11,22,United States,Florida,St. Petersburg,27.771185,-82.639319,"11/22/1970: John Allen Brown placed a high explosive bomb within the vicinity of the Shore Acre-Snell Isle area of St. Petersburg, Florida, United States.  The bomb failed to explode due to a timing malfunction.  Police believed that Brown might have bombed a police car in St. Petersburg four days earlier.",Unknown,Explosives/Bombs/Dynamite,0,0
197011230001,1970,11,23,United States,Puerto Rico,San Juan,18.46617,-66.106654,,Government (Diplomatic),Explosives/Bombs/Dynamite,0,0
197011250001,1970,11,25,United States,New York,New York City,40.712784,-74.005941,,Airports & Aircraft,Explosives/Bombs/Dynamite,0,0
197011250002,1970,11,25,United States,New York,New York City,40.712784,-74.005941,,Tourists,Explosives/Bombs/Dynamite,0,0
197011250004,1970,11,25,United States,California,Berkeley,37.871899,-122.25854,"11/25/1970: An unknown perpetrator placed a bomb in the men's restroom of the gymnasium at the University of California, Berkeley, United States.  The bomb was discovered by a custodian and subsequently disarmed by a military bomb squad.",Educational Institution,Explosives/Bombs/Dynamite,0,0
197011250005,1970,11,25,United States,Puerto Rico,San Juan,18.46617,-66.106654,"11/25/1970: Two days after the Armed Commandos of Liberation bombed the Consulate of the Dominican Republic, unknown perpetrators placed a bomb in the R.O.T.C. building of the University of Puerto Rico in San Juan, Puerto Rico.  The fragmentation device was discovered and removed thirty minutes before it was set to detonate.",Military,Explosives/Bombs/Dynamite,0,0
197012010004,1970,12,1,United States,Oregon,Eugene,44.04483,-123.07260600000001,"12/1/1970: Unknown perpetrators bombed Johnson Hall at the University of Oregon in Eugene, Oregon, United States.  There were no casualties but the bomb caused $9,000 in damages.",Educational Institution,Explosives/Bombs/Dynamite,0,0
197012110001,1970,12,11,United States,Kansas,Lawrence,38.973065000000005,-95.23653399999999,,Educational Institution,Explosives/Bombs/Dynamite,0,3
197012140001,1970,12,14,United States,New York,New York City,40.712784,-74.005941,,Business,Explosives/Bombs/Dynamite,0,0
197012140002,1970,12,14,United States,Connecticut,Bridgeport,41.18188,-73.19126899999999,"12/14/1970: Suspected members of the Armed Revolutionary Independence Movement (MIRA) firebombed the Headquarters of the Antipoverty Agency in Bridgeport, Connecticut, United States.  There were no casualties but records involving the Spanish community and food intended for charity were destroyed.",NGO,Incendiary,0,0
197012150001,1970,12,15,United States,California,Isla Vista,34.41217,-119.85703999999998,,Business,Explosives/Bombs/Dynamite,0,0
197012150002,1970,12,15,United States,Connecticut,Storrs,41.807741,-72.25398,"12/15/1970: Unknown perpetrators firebombed three offices of the Army R.O.T.C. at the University of Connecticut in Storrs, Connecticut, United States.  There were no casualties and the damages to the offices were modest.  Some military records were lost.",Military,Incendiary,0,0
197012160003,1970,12,16,United States,Florida,Hollywood,26.011201,-80.14949,"12/16/1970: Unknown perpetrators threw two firebombs through the front window of a Selective Service office in Hollywood, Florida, United States.  There were no casualties and the building sustained only minor damage.",Government (General),Incendiary,0,0
197012180001,1970,12,18,United States,California,San Mateo,37.54703,-122.314834,"12/18/1970: Unknown perpetrators bombed a building that housed the draft board in San Mateo, California, United States.  There were no casualties and it is unknown if the building was damaged.",Government (General),Explosives/Bombs/Dynamite,0,0
197012220001,1970,12,22,United States,Wisconsin,Whitefish Bay,43.113655,-87.900289,"12/22/1970: A revolutionary leftist bombed National Guard trucks stationed at the Whitefish Bay Armory in Whitefish Bay, Wisconsin, United States.  One truck was damaged but the resulting fire was extinguished before it had a chance to spread to the thirty other vehicles parked at the lot.  There were many other bombings in the Milwaukee, Wisconsin area during this time period.",Military,Explosives/Bombs/Dynamite,0,0
197012270001,1970,12,27,United States,Georgia,College Park,33.655968,-84.448957,"12/27/1970:  James Palmer Brewer and Randy Gerald Davis placed a bomb wrapped in a paper bag in front of the Army Recruiting Station in College Park, Georgia, United States.  A janitor was injured picking up the bomb and glass windows and doors were shattered.",Military,Explosives/Bombs/Dynamite,0,1
197012310002,1970,12,31,United States,California,El Monte,34.06857,-118.027606,"12/31/1970: Unknown perpetrators bombed the municipal court building in El Monte, California, United States.  There were no casualties but a door of the building was destroyed and twelve windows were shattered.",Government (General),Explosives/Bombs/Dynamite,0,0
197101010001,1971,1,1,United States,North Carolina,Mount Gilead,35.214905,-80.001234,"1/1/1971: The Mount Gilead, North Carolina, United States garage of William Chambers, the father of civil rights attorney Julius Chambers, was suspected to have been destroyed by arson.  There were no casualties  but the damages to building were estimated to be $11,000.",Private Citizens & Property,Incendiary,0,0
197101050001,1971,1,5,United States,California,Claremont,34.0961,-117.716404,"1/5/1970: Unknown perpetrators threw a firebomb into an R.O.T.C. office at Claremont Men's College in Claremont, California, United States.  There were no casualties but the building sustained an estimated $1,000 in damages.",Military,Incendiary,0,0
